"","participant","sound_label","sound_start","sound_end","word","utterance","F1_20","F1_35","F1_50","F1_65","F1_80","F2_20","F2_35","F2_50","F2_65","F2_80","duration","changeF2","changeF1","trajectory","gender","changeF1norm","changeF2norm","traj_norm","child","meanF1","meanF2","FLEECEF1","FLEECEF2","TRAPF1","TRAPF2","u_F1","u_F2","s_f1","s_f2"
"7993","Shantel","price",121.385338579368,121.502632070846,"BY","er by morrisons",832.17,896.49,939.48,956.04,832.49,1265.9,1249.73,1421.85,1534.48,1616.43,0.117293491478691,350.53,0.32000000000005,350.5301460645,"F",2.72819911800635,2988.48636510818,2988.48761039893,"teen",891.334,1417.678,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"7994","Shantel","price",128.468403842618,128.60503349352,"BEHIND","literally behind morrisons",962.88,967.81,923.22,794.71,727.01,1376.5,1549.59,1756.33,1849.49,2020.49,0.136629650901597,643.99,-235.87,685.826346096444,"F",-1726.34562441997,4713.39856136947,5019.60110101129,"teen",875.126,1710.48,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"7995","Shantel","lot",134.069916315733,134.119942729228,"BLOCK","a block",576.59,637.06,641.07,653.88,623.66,1630.13,1518.74,1504.76,1448.37,1396.38,0.0500264134958002,-233.75,47.0699999999999,238.442125892217,"F",940.902949278015,-4672.5316421019,4766.32461194194,"teen",626.452,1499.676,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"7996","Shantel","price",188.246259308725,188.35286745666,"I","yeah where I live yeah there's like these stairs to go down",859.32,872.72,858.38,827.88,818.72,1502.13,1565.29,1638.61,1757.5,2006.32,0.106608147935248,504.19,-40.6,505.822020181012,"F",-380.833930485874,4729.37584757815,4744.68443526699,"teen",847.404,1693.97,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"7997","Shantel","price",189.112699527328,189.1929882225,"LIKE","yeah where I live yeah there's like these stairs to go down",929.1,957.55,951.82,868.19,766.96,1601.98,1685.06,1716.45,1802.52,1939.17,0.0802886951722996,337.19,-162.14,374.14766563484,"F",-2019.46238697799,4199.7195156353,4660.02922119881,"teen",894.724,1749.036,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"7998","Shantel","goat",189.965097324644,190.127462443311,"GO","yeah where I live yeah there's like these stairs to go down",557.33,506.31,473.58,470.47,483.6,1724.11,1827.62,1771.43,1916.88,1970.79,0.162365118666543,246.68,-73.73,257.462881402349,"F",-454.099997619703,1519.29184067311,1585.70315790002,"teen",498.258,1842.166,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"7999","Shantel","price",191.675324534161,191.765448672945,"I","but I never go down them cos it's like a willow tree so all the",1015.87,1016.69,817.25,926.57,782.34,1518.82,1612.48,1768.56,1852.57,2012.5,0.0901241387833522,493.68,-233.53,546.128376208378,"F",-2591.2036791983,5477.7777259736,6059.73475675819,"teen",911.744,1752.986,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8000","Shantel","goat",192.025999476714,192.103361077764,"GO","but I never go down them cos it's like a willow tree so all the",553.5,576.87,574.03,548.56,515.78,1694.19,1714.84,1700.75,1906.2,1964.31,0.0773616010506544,270.12,-37.72,272.740926155207,"F",-487.580395024424,3491.65472704129,3525.5336297477,"teen",553.748,1796.058,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8001","Shantel","price",192.814629743906,192.879870304929,"LIKE","but I never go down them cos it's like a willow tree so all the",905.06,914.84,939.39,954.26,895.24,1379.08,1315.71,1325.76,1453.8,1339.61,0.0652405610232734,-39.47,-9.81999999999994,40.6732504233434,"F",-150.519858290256,-604.991731844853,623.435019340713,"teen",921.758,1362.792,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8002","Shantel","goat",193.215813791641,193.27876493956,"WILLOW","but I never go down them cos it's like a willow tree so all the",488.52,499.66,470.99,485.51,489.92,2144.82,2176.96,2090.82,2203.21,2085.59,0.0629511479184544,-59.23,1.40000000000003,59.2465433590855,"F",22.2394673694205,-940.88832306482,941.151119846651,"teen",486.92,2140.28,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8003","Shantel","fleece",193.427304802518,193.487716502331,"TREE","but I never go down them cos it's like a willow tree so all the",505.52,453.41,479.52,462.37,437.78,2566.18,2517.15,2461.82,2444.86,2391.58,0.060411699813244,-174.6,-67.74,187.280184750016,"F",-1121.3059756539,-2890.16863521067,3100.06481077294,"teen",467.72,2476.318,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8004","Shantel","goat",193.582120181406,193.647337220603,"SO","but I never go down them cos it's like a willow tree so all the",495.57,488.61,458.3,441.93,420.18,1061.17,1099.09,1088.48,879.02,907.89,0.0652170391966251,-153.28,-75.39,170.816891729126,"F",-1155.98624115247,-2350.30602260049,2619.20648090332,"teen",460.918,1007.13,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8005","Shantel","price",194.558346046275,194.710980867855,"LIKE","like leaves are all hanging and then",897.8,901.46,871.53,879.71,741.19,1513.17,1586.34,1691.24,1776.83,1724.43,0.152634821579795,211.26,-156.61,262.978097376949,"F",-1026.04371911377,1384.08783666417,1722.92334511276,"teen",858.338,1658.402,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8006","Shantel","fleece",195.080073122366,195.228485545915,"LEAVES","like leaves are all hanging and then",406.35,418.49,442.73,488.88,501.32,2442.08,2564.43,2576.93,2422.9,2190.15,0.148412423548592,-251.93,94.97,269.236003907352,"F",639.905997956469,-1697.49940049672,1814.1069155117,"teen",451.554,2439.298,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8007","Shantel","price",196.705147418968,196.845300017443,"LIKE","like all the like nitties just go there and like",976.16,937.97,853.21,793.64,714.06,1517.25,1588.67,1699.91,1741.84,1592.88,0.140152598475282,75.6300000000001,-262.1,272.793524299973,"F",-1870.1044636445,539.626099143203,1946.40361482905,"teen",855.008,1628.11,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8008","Shantel","price",197.268858703655,197.37341599824,"LIKE","like all the like nitties just go there and like",847.59,974.96,980.01,963.93,897.17,1421.26,1312.58,1325.49,1488.03,1645.67,0.104557294585476,224.41,49.5799999999999,229.821723298734,"F",474.18977505647,2146.28736225136,2198.04581028877,"teen",932.732,1438.606,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8009","Shantel","price",198.942657812151,199.04945991567,"LIKE","like all the like nitties just go there and like",917.66,922.47,892.71,924.05,883.96,1503.54,1436.55,1400.24,1474.3,1457.83,0.106802103519271,-45.71,-33.6999999999999,56.7899119562621,"F",-315.536856387095,-427.987825087661,531.730275761986,"teen",908.17,1454.492,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8010","Shantel","goat",200.869799299837,200.950096615333,"SO","drink and it's ah it's so creepy. I hate it",638.9,569.6,504.32,468.56,468.9,1724.21,1636.13,1450.69,1454.19,1508.23,0.0802973154963524,-215.98,-170,274.85880084145,"F",-2117.13179885475,-2689.75368186264,3423.01357327364,"teen",530.056,1554.69,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8011","Shantel","fleece",201.064489626696,201.155377369055,"CREEPY","drink and it's ah it's so creepy. I hate it",430.18,450.01,425.3,439.46,405.66,2289.64,2420.19,2294.74,2558.41,2386.76,0.0908877423581487,97.1200000000003,-24.52,100.167483745975,"F",-269.783354320514,1068.57093685189,1102.10113208951,"teen",430.122,2389.948,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8012","Shantel","face",201.530678004535,201.629841417086,"HATE","drink and it's ah it's so creepy. I hate it",462.87,464.07,457.32,472.55,449.87,2646.9,2622.04,2677.22,2515.88,2666.1,0.099163412551178,19.1999999999998,-13,23.1870653598077,"F",-131.096738863144,193.619798936334,233.826819421336,"teen",461.336,2625.628,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8013","Shantel","face",204.596443877551,204.687819284235,"THEY","cos then they (( )) and then when you're walking down there they just stare at you and I just feel so uncomfortable",559.34,524.21,462.25,432.25,435.41,2001.88,2324.61,2291.98,2175.48,1951.48,0.0913754066843921,-50.4000000000001,-123.93,133.786415229649,"F",-1356.27303337812,-551.570732528504,1464.14029862262,"teen",482.692,2149.086,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8014","Shantel","price",205.610001112595,205.702906642332,"I","cos then they (( )) and then when you're walking down there they just stare at you and I just feel so uncomfortable",815.71,812.7,806.51,739.1,631.42,1483.73,1512.49,1620.94,1710.47,1739.54,0.0929055297371519,255.81,-184.29,315.280129725931,"F",-1983.6278908413,2753.44213335565,3393.5561275838,"teen",761.088,1613.434,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8015","Shantel","goat",206.035717311183,206.134436759889,"SO","cos then they (( )) and then when you're walking down there they just stare at you and I just feel so uncomfortable",717.99,710.73,714.06,690.15,696.91,1599.26,1516.27,1440.84,1339.67,1156.25,0.0987194487059071,-443.01,-21.08,443.511247320742,"F",-213.534417749829,-4487.56557909639,4492.64307220755,"teen",705.968,1410.458,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8016","Shantel","price",216.838527539158,216.987935622824,"LIKE","like",848.33,842.91,921.12,877.1,843.24,1302.72,1368.7,1499.41,1559.87,1622.78,0.149408083665691,320.06,-5.09000000000003,320.100471258635,"F",-34.0677684574898,2142.18663506957,2142.45751237181,"teen",866.54,1470.696,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8017","Shantel","price",247.431269192549,247.524058786062,"I'M","it's when I'm alone",830.91,827.13,931.83,905.55,899.76,1476.76,1377.8,1378.9,1392.19,1459.73,0.0927895935130039,-17.03,68.85,70.9249138173604,"F",742.00131063567,-183.53351227488,764.362803329025,"teen",879.036,1417.076,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8018","Shantel","goat",247.825877742646,248.103993158517,"ALONE","it's when I'm alone",652.25,524.09,488.95,481.54,452.98,1890.07,1980.12,2015.55,1580.02,1385.13,0.278115415870616,-504.94,-199.27,542.837854704331,"F",-716.501094972397,-1815.57717115151,1951.84381637035,"teen",519.962,1770.178,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8019","Shantel","price",249.205744508437,249.313300226757,"LIKE","and like there's no one arou- +around -- round me and like I feel like someone's behind me then I don't like it",828.79,841.65,823.68,788.81,719.23,1493.75,1524.51,1631.86,1765.72,1829.97,0.107555718320043,336.22,-109.56,353.620251116929,"F",-1018.63482212999,3126.00766608748,3287.78661553536,"teen",800.432,1649.162,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8020","Shantel","goat",249.592329900653,249.705108730159,"NO","and like there's no one arou- +around -- round me and like I feel like someone's behind me then I don't like it",571.72,557.26,518.65,464.92,501.68,1901.88,1666.89,1597.94,1382.89,1182.34,0.112778829506055,-719.54,-70.04,722.940808918683,"F",-621.038543375196,-6380.09813678168,6410.25281149836,"teen",522.846,1546.388,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8021","Shantel","price",250.913244944236,250.987959134163,"LIKE","and like there's no one arou- +around -- round me and like I feel like someone's behind me then I don't like it",857.25,861.3,862.48,858.57,866.54,1633.06,1552.3,1551.64,1540.03,1480.5,0.0747141899269366,-152.56,9.28999999999996,152.842591249952,"F",124.340503578834,-2041.91466372304,2045.69696063649,"teen",861.228,1551.506,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8022","Shantel","price",251.117129566641,251.193694060958,"I","and like there's no one arou- +around -- round me and like I feel like someone's behind me then I don't like it",878.1,900.11,872.92,837.98,824.24,1480.26,1525.51,1532.08,1550.75,1434.19,0.0765644943162442,-46.0699999999999,-53.86,70.8755564352055,"F",-703.459227165207,-601.714938646509,925.69744067608,"teen",862.67,1504.558,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8023","Shantel","price",252.170120865048,252.305960321037,"BEHIND","and like there's no one arou- +around -- round me and like I feel like someone's behind me then I don't like it",894.86,869.6,844.63,823.67,808.09,1442.27,1536.69,1688.7,1880.4,2020.33,0.135839455988872,578.06,-86.77,584.536052352633,"F",-638.768753661,4255.464627651,4303.13893778048,"teen",848.17,1713.678,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8024","Shantel","price",252.726242185574,252.816938989432,"I","and like there's no one arou- +around -- round me and like I feel like someone's behind me then I don't like it",819.33,811.13,816.58,788.76,744.08,1445.82,1471.95,1559.98,1607.08,1730.02,0.0906968038586626,284.2,-75.25,293.99354159573,"F",-829.687450919063,3133.51725649432,3241.49836695321,"teen",795.976,1562.97,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8025","Shantel","goat",256.796109195931,256.951074619283,"NO","mm no it don't happen that much because",691.12,572.62,541.66,483.78,454.53,1982.39,1954,1954.98,1760.94,1596.41,0.154965423352394,-385.98,-236.59,452.719989066089,"F",-1526.72767177224,-2490.74917262204,2921.42582049801,"teen",548.742,1849.744,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8026","Shantel","goat",257.083945212494,257.194148529307,"DON'T","mm no it don't happen that much because",628.81,636.02,632.53,617.98,769.16,1887,1850.55,1850.5,1919.47,1931.08,0.110203316813624,44.0799999999999,140.35,147.109377335369,"F",1273.55513480016,399.987961111443,1334.89065110591,"teen",656.9,1887.72,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8027","Shantel","price",258.693774019568,258.805230928295,"LIKE","like whe- +when -- when I'm going home late nights like",880.2,886.43,888.85,851.76,846.27,1434.37,1423.16,1496.48,1514.09,1600.41,0.111456908727348,166.04,-33.9300000000001,169.471314681866,"F",-304.42258256957,1489.72371381819,1520.50973436233,"teen",870.702,1493.702,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8028","Shantel","price",259.525811507709,259.585685875506,"I'M","like whe- +when -- when I'm going home late nights like",875.9,869.74,852.65,844.11,810.87,1628.58,1515.48,1430.48,1408.76,1378.48,0.0598743677970788,-250.1,-65.03,258.416158357019,"F",-1086.10750129996,-4177.07959518868,4315.97305933687,"teen",850.654,1472.356,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8029","Shantel","goat",259.710789464156,259.823998352339,"GOING","like whe- +when -- when I'm going home late nights like",549.03,541.76,478.47,490.17,450.25,1494.29,1520,1448.92,1281.39,1468.22,0.11320888818301,-26.0699999999999,-98.78,102.162289030738,"F",-872.546330817376,-230.282272164496,902.422863349612,"teen",501.936,1442.564,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8030","Shantel","goat",260.014571122682,260.160600540447,"HOME","like whe- +when -- when I'm going home late nights like",544.7,505.82,495.32,487.74,503.85,1986.19,2001.5,2008.12,1992.06,1932.24,0.146029417765362,-53.95,-40.85,67.6707100598184,"F",-279.738155675161,-369.446107678701,463.40464199173,"teen",507.486,1984.022,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8031","Shantel","face",260.456701556159,260.576974459959,"LATE","like whe- +when -- when I'm going home late nights like",627.14,595.74,531.25,475.72,491.14,2235.84,2294.34,2021.84,2157.22,2438.11,0.120272903800469,202.27,-136,243.739928817582,"F",-1130.76175682614,1681.75868053841,2026.55728028271,"teen",544.198,2229.47,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8032","Shantel","price",260.673563339566,260.765000431919,"NIGHTS","like whe- +when -- when I'm going home late nights like",852.55,777.59,819.89,826.97,856.73,1273.29,1414.77,1518.08,1523.46,1660.43,0.0914370923529759,387.14,4.18000000000006,387.162565339161,"F",45.7144895188043,4233.94915605494,4234.19594145221,"teen",826.746,1478.006,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8033","Shantel","price",262.061300506625,262.118521237763,"I'M","I'm normally always with someone?",991.23,971.13,912.85,880.01,720.48,1334.71,1464.56,1467.26,1484.14,1493.84,0.0572207311385,159.13,-270.75,314.050822957049,"F",-4731.6766950192,2780.98508763954,5488.4098246998,"teen",895.14,1448.902,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8034","Shantel","face",262.747105809734,262.819090568431,"ALWAYS","I'm normally always with someone?",477.48,475.29,487.6,487.48,494.74,1996.43,2226.73,2325.65,2109.55,2275.11,0.0719847586969422,278.68,17.26,279.213986039382,"F",239.772978508757,3871.37506667558,3878.79310973147,"teen",484.518,2186.694,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8035","Shantel","goat",267.868484331738,268.092095143613,"NO","no",815.27,835.62,770.73,700.95,560.87,1465.91,1391.2,1558.69,1761.68,1806.47,0.223610811874948,340.56,-254.4,425.08878319711,"F",-1137.69096345069,1523.00328031748,1901.02070482547,"teen",736.688,1596.79,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8036","Shantel","price",273.389114360113,273.563128539661,"NINE","I'm allowed out until half nine",805.47,817.97,789.93,781.48,773.77,1302.24,1306.21,1392.9,1523.74,1626.49,0.174014179547726,324.25,-31.7,325.795875511032,"F",-182.169062787816,1863.35389933594,1872.23751741264,"teen",793.724,1430.316,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8037","Shantel","lot",409.223384126984,409.297815214136,"TOP","On Sarah's block there's there's three there's the ground then middle and then top",500.89,515.49,506.03,497.11,520.2,1024.05,1091.38,1157.06,1104.83,1181.94,0.0744310871518792,157.89,19.3100000000001,159.066427004569,"F",259.434609098177,2121.29106320616,2137.09664995204,"teen",507.944,1111.852,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8038","Shantel","price",435.943013741838,436.084444530993,"I","I -- think it's like still the same",924.61,918.47,935.33,835.18,688.34,1534.09,1633.38,1685.73,1899.33,1782.34,0.141430789155493,248.25,-236.27,342.712088202328,"F",-1670.56976356286,1755.27550600787,2423.17878765097,"teen",860.386,1706.974,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8039","Shantel","price",436.747188888521,436.833802690719,"LIKE","I -- think it's like still the same",920.48,925.31,851.89,839.99,800.29,1576.51,1665.52,1626.97,1700.81,1767.85,0.0866138021977463,191.34,-120.19,225.957145715731,"F",-1387.65412613565,2209.11673595803,2608.78913039578,"teen",867.592,1667.532,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8040","Shantel","face",437.297800159788,437.391169083986,"SAME","I -- think it's like still the same",548.23,545.23,537.4,509.75,568.66,1952.95,2184.34,2169.68,2529.43,2247.75,0.0933689241982165,294.8,20.4299999999999,295.507064044161,"F",218.809418395228,3157.36742745539,3164.94022590233,"teen",541.854,2216.83,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8041","Shantel","price",438.157977922457,438.246651748419,"LIKE","like people have calmed down a bit",825.59,905.03,921.01,893.29,834.15,1685.73,1674.63,1657.57,1570.98,1681.9,0.0886738259613367,-3.82999999999993,8.55999999999995,9.37776625854998,"F",96.533558885034,-43.1920012301023,105.755741977783,"teen",875.814,1654.162,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8042","Shantel","fleece",438.409368598014,438.470776266062,"PEOPLE","like people have calmed down a bit",358.42,373.32,384.15,403.95,405.78,2836.29,2836.67,2809.68,2766.75,2573.95,0.0614076680481048,-262.34,47.36,266.580654211817,"F",771.239187309632,-4272.10490706944,4341.16231222111,"teen",385.124,2764.668,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8043","Shantel","price",447.853309864412,447.968264315152,"LIKE","like just people fighting and like stabbings and that",879.38,891.98,862.6,779.8,653.47,1565.64,1548.98,1619.22,1787.56,1899.38,0.114954450739788,333.74,-225.91,403.0108133785,"F",-1965.21316526815,2903.23687210213,3505.83044662411,"teen",813.446,1684.156,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8044","Shantel","fleece",448.282906802721,448.356894535592,"PEOPLE","like just people fighting and like stabbings and that",338.63,319.39,340.6,340.14,349,2896.58,2879.19,2948.87,2831.7,2629.62,0.0739877328709326,-266.96,10.37,267.161334215863,"F",140.158369470381,-3608.16570046411,3610.88688420702,"teen",337.552,2837.192,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8045","Shantel","price",448.878779982363,449.097835669621,"FIGHTING","like just people fighting and like stabbings and that",818.02,871.72,878.12,827.8,663.47,1202.65,1367.26,1599.2,1531.4,2215.18,0.219055687258049,1012.53,-154.55,1024.25714710711,"F",-705.528361005022,4622.24931328641,4675.78431734817,"teen",811.826,1583.138,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8046","Shantel","trap",449.86481596114,449.944777516971,"STABBINGS","like just people fighting and like stabbings and that",837.16,886.76,904.12,883.92,865.44,1629.5,1563.67,1531.98,1532.3,1524.97,0.0799615558309483,-104.53,28.2800000000001,108.28794623595,"F",353.66995684512,-1307.25320328926,1354.25011570421,"teen",875.48,1556.484,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8047","Shantel","price",461.499707250983,461.658855146308,"LIKE","yeah like",910.31,928.83,861.45,790.78,714.8,1560.21,1628.58,1599.93,1685.39,1687.38,0.159147895325418,127.17,-195.51,233.230291771888,"F",-1228.47995947562,799.068060183698,1465.49403807691,"teen",841.234,1632.298,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8048","Shantel","goat",462.773086115672,462.996660619803,"AGO","how long ago was it like t-",527.45,573.95,555.41,528.85,560.51,1318.03,1350.67,1223.66,1401.1,1374.66,0.223574504131136,56.6300000000001,33.0599999999999,65.5737790584011,"F",147.870170297275,253.293640167415,293.297213442277,"teen",549.234,1333.624,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8049","Shantel","trap",466.409648945136,466.470301720688,"STABBED","got stabbed to death on crown street",761.66,757.96,749.11,743.09,707.18,1600.08,1498.89,1412.15,1433.65,1411.78,0.0606527755523985,-188.3,-54.48,196.022856830524,"F",-898.227649168903,-3104.5570179608,3231.88601090775,"teen",743.8,1471.31,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8050","Shantel","price",488.205327683616,488.292766561822,"I","yeah I do feel safe because obviously",954.62,942.08,908.35,889.9,696.78,1568.35,1636.33,1669.37,1821.49,1888.27,0.0874388782060578,319.92,-257.84,410.889610479506,"F",-2948.80269841038,3658.78435958521,4699.16379200573,"teen",878.346,1716.762,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8051","Shantel","face",488.683773716643,488.753419410431,"SAFE","yeah I do feel safe because obviously",515.34,484,481.85,457.05,453.35,2181.48,1895.88,2013.78,2157.3,1872.31,0.0696456937878907,-309.17,-61.99,315.323403825343,"F",-890.076566525326,-4439.18328879876,4527.53625781481,"teen",478.318,2024.15,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8052","Shantel","goat",490.343240777382,490.427709457346,"DON'T","we don't get involved in that like type of stuff",531.04,498.58,537.23,531.94,568.52,2028.29,1814.28,1752.21,1478.29,1344.51,0.0844686799641181,-683.78,37.48,684.806424327342,"F",443.714759315776,-8095.07145477432,8107.22299221729,"teen",533.462,1683.516,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8053","Shantel","price",491.873279453374,491.973484017263,"TYPE","we don't get involved in that like type of stuff",826.63,770.85,757.07,713.97,650.6,1507.55,1555.4,1581.82,1601.74,1650.1,0.10020456388861,142.55,-176.03,226.51062535784,"F",-1756.70641305,1422.58989479224,2260.48212344535,"teen",743.824,1579.322,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8054","Shantel","price",492.701032572185,492.811754793713,"MIGHT","might hang around with a couple like",922.32,994.66,1004.88,941.12,899.72,1430.79,1509.3,1523.4,1657.16,1691.73,0.110722221528135,260.94,-22.6,261.916863909142,"F",-204.114401680942,2356.70849445243,2365.53114898067,"teen",952.54,1562.476,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8055","Shantel","price",493.944054565488,494.044185979477,"LIKE","might hang around with a couple like",843.62,855.58,890.77,882.01,864.48,1569.86,1492.88,1420.75,1492.77,1566.88,0.100131413988379,-2.97999999999979,20.86,21.0717820793591,"F",208.326230192065,-29.7608900274358,210.441271525484,"teen",867.292,1508.628,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8056","Shantel","fleece",495.385738674367,495.47416728137,"PEOPLE","people that are involved but",300.53,320.3,312.16,322.24,354.57,2814.45,2757.94,2731.16,2659.47,2707.75,0.0884286070037206,-106.7,54.04,119.604396240272,"F",611.114455277196,-1206.62310100068,1352.55320979148,"teen",321.96,2734.154,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8057","Shantel","trap",495.699087916585,495.774137306664,"THAT","people that are involved but",824.37,874.76,883.13,844.16,826.6,1613.68,1492.21,1373.35,1334.32,1340.79,0.0750493900794709,-272.89,2.23000000000002,272.899111394669,"F",29.7137657966126,-3636.13881086885,3636.26021618153,"teen",850.604,1430.87,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8058","Shantel","price",515.966873621243,516.025320091327,"I","I don't have friends",921.8,905.2,880.61,868.3,845.3,1478.38,1505.79,1564.4,1649.91,1711.07,0.0584464700839362,232.69,-76.5,244.942617974088,"F",-1308.8899960962,3981.24984564216,4190.88813443003,"teen",884.242,1581.91,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
"8059","Shantel","goat",516.0857905057,516.148038791015,"DON'T","I don't have friends",580,585,575.49,580.81,612.71,1942.48,1992.16,2021.9,2002.88,1914.09,0.0622482853149222,-28.3900000000001,32.71,43.3120791465846,"F",525.476321709359,-456.076819728791,695.79553761944,"teen",586.802,1974.702,431.46275,2508.55125,837.0955,1551.1895,431.46275,431.46275,566.673666666667,1497.06783333333
